
지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
40022,2002-04-15,,라타키아,,,35.5333,35.7667,7,,,,
40025,2002-04-15,,바셀 아사드,,,35.400,35.9333,48,,,,
40029,2002-04-15,,사라미아,,,35.000,37.0333,480,,,,
40030,2002-04-15,,하마,,,35.1167,36.750,301,,,,
40039,2002-04-15,,라카,,,35.9333,39.0167,245,,,,
40045,2002-04-15,,데이르 에즈조르,,,35.3167,40.150,215,,,,
40055,2002-04-15,,홈스,,,34.750,36.7167,483,,,,
40066,2002-04-15,,사피타,,,34.8167,36.1333,353,,,,
40072,2002-04-15,,아부카말,,,34.4167,40.9167,180,,,,
40080,2002-04-15,,다마스쿠스,,,33.4167,36.5167,608,,,,
40080,2002-04-15,,다마스커스,,,33.4167,36.5167,608,,,,
40087,2002-04-15,,자발 엣탄프,,,33.4833,38.6667,707,,,,
40100,2002-04-15,,베이루트,,,33.8167,35.4833,29,,,,
40101,2002-04-15,,하우슈 알 오우마라,,,33.8167,35.850,,,,,
40103,2002-04-15,,트리폴리,,,34.450,35.800,,,,,
40153,2007-01-01,,하르 카난,,,32.9667,35.500,,,,,
40176,2002-04-15,,텔아비브,,,32.100,34.7833,,,,,
40179,2002-04-15,,아리헨 다간,,,32.000,34.8167,,,,,
40180,2002-04-15,,벤 구리온,,,32.000,34.900,40,,,,
40183,2007-01-01,,예루살렘,,,31.7667,35.2167,815,,,,
40190,2007-01-01,,베르셰바,,,31.250,34.800,280,,,,
40199,2002-04-15,,에일라트,,,29.550,34.950,12,,,,
40250,2002-04-15,,이르와이시드 공항(H-4),,,32.500,38.200,,,,,
40255,2002-04-15,,이르베다,,,32.550,35.850,,,,,
40260,2002-04-15,,사파위,,,32.200,37.1333,674,,,,
40265,2002-04-15,,마프락,,,32.3667,36.250,683,,,,
40270,2002-04-15,,암만,,,31.9833,35.9833,778,,,,
40272,2002-04-15,,퀸알리아,,,31.7167,35.9833,720,,,,
40285,2002-04-15,,데일 알라,,,32.2167,35.6167,,,,,
40296,2002-04-15,,고르 사피,,,31.0333,35.4667,,,,,
40305,2002-04-15,,자펠,,,30.2833,36.150,861,,,,
40310,2002-04-15,,마안,,,30.1667,35.7833,,,,,
40340,2002-04-15,,아카바,,,29.550,35.000,53,,,,
40356,2002-04-15,,투라이프,,,31.6833,38.7333,855,,,,
40357,2002-04-15,,아르아르,,,30.900,41.1333,555,,,,
40360,2002-04-15,,구리앗,,,31.400,37.2833,509,,,,
40361,2002-04-15,,알 자우프,,,29.7833,40.100,689,,,,
40362,2002-04-15,,라파,,,29.6167,43.4833,449,,,,
40373,2002-04-15,,알 콰이서마,,,28.3167,46.1333,358,,,,
40375,2002-04-15,,타부크,,,28.3833,36.600,778,,,,
40394,2002-04-15,,하일,,,27.4333,41.6833,1015,,,,
40400,2002-04-15,,알 와지,,,26.200,36.4833,20,,,,
40405,2002-04-15,,카심,,,26.300,43.7667,648,,,,
40417,2002-04-15,,킹 파하드 ,,,26.450,49.8167,22,,,,
40420,2002-04-15,,앨 아소,,,25.300,49.4833,179,,,,
40430,2002-04-15,,알 메디나,,,24.550,39.700,654,,,,
40435,2002-04-15,,알 다와다미,,,24.4833,44.350,850,,,,
40437,2002-04-15,,킹 칼리드,,,24.9333,46.7167,614,,,,
40438,2002-04-15,,리야드,,,24.700,46.7333,635,,,,
40439,2002-04-15,,얀부,,,24.1333,38.0667,8,,,,
40582,2002-04-15,,쿠웨이트 인터네셔널 에어포트,,,29.2167,47.9833,,,,,
40582,2002-04-15,,쿠웨이트,,,29.2167,47.9833,,,,,
40602,2002-04-15,,라비아,,,36.800,42.100,,,,,
40603,2002-04-15,,텔-에펠,,,36.3667,42.4833,,,,,
40605,2002-04-15,,자코,,,37.1333,42.6833,,,,,
40606,2002-04-15,,듀후크,,,36.8667,43.000,,,,,
40607,2002-04-15,,아쿠라,,,36.750,43.8833,,,,,
40608,2002-04-15,,모술,,,36.3167,43.150,,,,,
40611,2002-04-15,,살라하딘,,,36.6167,44.2167,,,,,
40616,2002-04-15,,엘베르,,,36.150,44.000,,,,,
40620,2002-04-15,,하랍챠,,,35.200,45.950,,,,,
40621,2002-04-15,,키르쿠크,,,35.4667,44.400,,,,,
40622,2002-04-15,,챰챠말,,,35.4167,45.1333,,,,,
40623,2002-04-15,,수라이마니야,,,35.550,45.450,,,,,
40627,2002-04-15,,알-카엠,,,34.3833,41.0167,,,,,
40629,2002-04-15,,아나,,,34.4667,41.950,,,,,
40631,2002-04-15,,바이지,,,34.9333,43.4833,,,,,
40632,2002-04-15,,투즈,,,34.8833,44.650,,,,,
40633,2002-04-15,,티크리트,,,34.5667,43.700,,,,,
40634,2002-04-15,,하디타,,,34.0667,42.3667,,,,,
40637,2002-04-15,,카나킨,,,34.300,45.4333,,,,,
40638,2002-04-15,,알-카리스,,,33.8333,44.5333,,,,,
40642,2002-04-15,,루트바,,,33.0333,40.2833,,,,,
40645,2002-04-15,,라마디,,,33.450,43.3167,,,,,
40646,2002-04-15,,힛,,,33.6333,43.750,,,,,
40650,2002-04-15,,바그다드,,,33.2333,44.2333,,,,,
40655,2002-04-15,,아이날타멜,,,32.550,44.7167,,,,,
40656,2002-04-15,,카르발라,,,32.6167,44.0167,,,,,
40657,2002-04-15,,헬라,,,32.450,44.450,,,,,
40658,2002-04-15,,누카입,,,32.0333,42.250,,,,,
40660,2002-04-15,,아지쟈,,,32.9167,45.0667,,,,,
40662,2002-04-15,,바드라,,,33.100,45.950,,,,,
40664,2002-04-15,,쿳,,,32.500,45.8167,,,,,
40665,2002-04-15,,커트 알 하이,,,32.1667,46.050,,,,,
40666,2002-04-15,,아리-알기알비,,,32.4667,46.7167,,,,,
40670,2002-04-15,,나자프,,,31.9833,44.3167,,,,,
40672,2002-04-15,,디와니야,,,31.9833,44.9833,,,,,
40674,2002-04-15,,세마와,,,31.300,45.2667,,,,,
40675,2002-04-15,,라파에이,,,31.7167,46.100,,,,,
40676,2002-04-15,,나시리야,,,31.0833,46.2333,,,,,
40680,2002-04-15,,아마라,,,31.850,47.1667,,,,,
40689,2002-04-15,,바스라,,,30.5667,47.7833,,,,,
40690,2002-04-15,,바스라,,,30.5167,47.7833,,,,,
40691,2002-04-15,,파오,,,29.9833,48.500,,,,,
40700,2002-04-15,,파스 아바드 모한,,,39.650,47.9167,45,,,,
40701,2002-04-15,,막코,,,39.3333,44.4333,,,,,
40703,2002-04-15,,호이,,,38.550,44.9667,,,,,
40704,2002-04-15,,아하르,,,38.4333,47.0667,,,,,
40706,2002-04-15,,타브리즈,,,38.0833,46.2833,1367,,,,
40708,2002-04-15,,아르데빌,,,38.250,48.2833,,,,,
40710,2002-04-15,,사라브,,,37.9333,47.5333,,,,,
40712,2002-04-15,,오루미에,,,37.5333,45.0833,1297,,,,
40713,2002-04-15,,마라게,,,37.400,46.2667,,,,,
40716,2002-04-15,,메야네흐,,,37.450,47.700,,,,,
40718,2002-04-15,,안잘리,,,37.4667,49.4667,,,,,
40719,2002-04-15,,라슈트,,,37.200,49.6333,,,,,
40721,2002-04-15,,마라흐 타바흐,,,37.900,55.950,,,,,
40723,2002-04-15,,보즈누르드,,,37.4667,57.3333,,,,,
40726,2002-04-15,,모하바드,,,36.7667,45.7167,1384,,,,
40727,2002-04-15,,사게즈,,,36.250,46.2667,,,,,
40729,2002-04-15,,잔잔,,,36.6833,48.4833,,,,,
40731,2002-04-15,,카즈빈,,,36.250,50.000,,,,,
40732,2002-04-15,,람사르,,,36.900,50.6667,-23,,,,
40734,2002-04-15,,누시하르,,,36.650,51.500,-25,,,,
40736,2002-04-15,,바볼사,,,36.7167,52.650,,,,,
40737,2002-04-15,,가라킬,,,36.450,52.8167,12,,,,
40738,2002-04-15,,고르간,,,36.850,54.2667,,,,,
40739,2002-04-15,,샤루드,,,36.4167,55.0333,,,,,
40740,2002-04-15,,꾸쳔,,,36.850,54.2667,1286,,,,
40741,2002-04-15,,사라흐,,,36.5333,61.1667,,,,,
40743,2002-04-15,,세부제바르,,,36.2167,57.6667,,,,,
40745,2002-04-15,,마슈하드,,,36.2667,59.6333,989,,,,
40747,2002-04-15,,사난다지,,,35.3333,47.000,,,,,
40754,2002-04-15,,테헤란 메라바드,,,35.6833,51.350,1204,,,,
40754,2002-04-15,,테헤란,,,35.6833,51.350,1204,,,,
40757,2002-04-15,,셈난,,,35.550,53.3833,,,,,
40762,2002-04-15,,토르밧 헤이다리,,,35.2667,59.2167,,,,,
40763,2002-04-15,,캐시마,,,35.200,58.4667,,,,,
40766,2002-04-15,,케르만샤,,,34.2667,47.1167,1320,,,,
40768,2002-04-15,,하마단,,,34.850,48.5333,,,,,
40769,2002-04-15,,아라크,,,34.100,49.7667,,,,,
40780,2002-04-15,,일람,,,33.6333,46.4167,1362,,,,
40782,2002-04-15,,호람 아바드,,,33.500,48.300,,,,,
40783,2002-04-15,,알리 구다즈,,,33.400,49.6833,,,,,
40785,2002-04-15,,카샨,,,33.9833,51.450,,,,,
40789,2002-04-15,,코헤르,,,33.7833,55.0833,,,,,
40791,2002-04-15,,타바스,,,33.600,56.9167,,,,,
40792,2002-04-15,,페르도스,,,34.0167,58.1667,,,,,
40794,2002-04-15,,데즈풀,,,32.2667,48.4167,,,,,
40798,2002-04-15,,샤흐레코르드,,,32.3333,50.850,,,,,
40800,2002-04-15,,에스파한,,,32.4667,51.7167,,,,,
40809,2002-04-15,,비르잔드,,,32.8667,59.200,,,,,
40811,2002-04-15,,아바즈,,,31.3333,48.6667,20,,,,
40812,2002-04-15,,마샤드 솔레만,,,31.9833,49.2667,,,,,
40818,2002-04-15,,아바데,,,31.1833,52.6667,,,,,
40821,2002-04-15,,야즈드,,,31.900,54.400,1238,,,,
40827,2002-04-15,,네흐반단,,,31.5333,60.0333,,,,,
40829,2002-04-15,,자불,,,31.3333,61.4833,,,,,
40831,2002-04-15,,아바단,,,30.3667,48.250,3,,,,
40833,2002-04-15,,오미드예 아과자리,,,30.7667,49.6667,,,,,
40835,2002-04-15,,각사란,,,30.4333,50.7667,,,,,
40836,2002-04-15,,야소게,,,30.8333,51.6833,,,,,
40841,2002-04-15,,케르만,,,30.250,56.9667,1748,,,,
40845,2002-04-15,,하르그,,,29.2667,50.2667,,,,,
40848,2002-04-15,,시라즈,,,29.600,52.5333,1488,,,,
40851,2002-04-15,,세아루쟈니,,,29.4667,55.7167,1737,,,,
40853,2002-04-15,,바프트,,,29.2333,56.5667,,,,,
40854,2002-04-15,,밤,,,29.100,58.400,,,,,
40856,2002-04-15,,자히단,,,29.4667,60.8833,,,,,
40858,2007-01-01,,부셰르,,,28.9667,50.8167,,,,,
40859,2002-04-15,,파사,,,28.9667,53.6833,,,,,
40872,2002-04-15,,반다르 이 데이어,,,27.8333,51.9333,,,,,
40875,2002-04-15,,반다르 아바스,,,27.2167,56.3667,,,,,
40877,2002-04-15,,카하누즈,,,27.9667,57.700,,,,,
40878,2002-04-15,,사라반,,,27.3333,62.3333,,,,,
40879,2002-04-15,,이라느샤하르,,,27.200,60.700,,,,,
40882,2002-04-15,,키시 아일랜드,,,26.5333,53.9833,,,,,
40883,2002-04-15,,반다르 렝게,,,26.5833,54.8333,,,,,
40889,2002-04-15,,시리 아일랜드,,,25.8667,54.4833,16,,,,
40890,2002-04-15,,아부 뮤사,,,25.8333,54.8333,,,,,
40893,2002-04-15,,자스크,,,26.6333,57.7667,3,,,,
40898,2002-04-15,,샤바하르,,,25.2667,60.5833,,,,,
40948,2002-04-15,,카불,,,34.550,69.2167,,,,,
41024,2002-04-15,,지다,,,21.700,39.1833,15,,,,
41024,2002-04-15,,제다,,,21.700,39.1833,15,,,,
41031,2002-04-15,,미나,,,21.4167,39.8667,,,,,
41036,2002-04-15,,알 타이프,,,21.4833,40.550,1478,,,,
41055,2002-04-15,,알 바하,,,20.300,41.650,1672,,,,
41061,2002-04-15,,와디 알 다와세르,,,20.500,45.250,629,,,,
41084,2002-04-15,,비샤 ,,,19.9833,42.6333,1167,,,,
41112,2002-04-15,,아브하,,,18.2333,42.650,2090,,,,
41114,2002-04-15,,카미스 머쉐이트,,,18.300,42.800,2066,,,,
41128,2002-04-15,,나지란,,,17.6167,44.4167,1214,,,,
41136,2002-04-15,,샤룰라,,,17.4667,47.100,720,,,,
41140,2002-04-15,,지잔,,,16.8833,42.5833,6,,,,
41150,2002-04-15,,바레인,,,26.2667,50.650,2,,,,
41170,2002-04-15,,도하,,,25.250,51.5667,11,,,,
41176,2002-04-15,,움므 사이드,,,24.900,51.550,4,,,,
41184,2002-04-15,,라스 알 카이마,,,25.6167,55.9333,31,,,,
41194,2002-04-15,,두바이,,,25.250,55.3333,8,,,,
41196,2002-04-15,,샤르자,,,25.3333,55.5167,35,,,,
41198,2002-04-15,,푸자이라,,,25.100,56.3333,,,,,
41216,2002-04-15,,아부 다비 바텐 에어포트,,,24.4333,54.4667,5,,,,
41217,2002-04-15,,아부다비,,,24.4333,54.650,16,,,,
41218,2002-04-15,,알 아인,,,24.2667,55.600,265,,,,
41240,2002-04-15,,카사브,,,26.200,56.2333,3,,,,
41241,2007-01-01,,하사밥,,,26.1667,56.2333,3,,,,
41242,2002-04-15,,디반,,,25.6167,56.250,20,,,,
41244,2002-04-15,,부라이미,,,24.2333,55.7833,299,,,,
41246,2002-04-15,,소하르 마지즈,,,24.4667,56.6333,4,,,,
41252,2007-01-01,,이브리,,,23.4167,56.5167,244,,,,
41253,2002-04-15,,루스타크,,,23.400,57.4167,322,,,,
41254,2002-04-15,,시커,,,23.0667,57.6333,1755,,,,
41255,2002-04-15,,니즈와,,,22.850,57.5333,460,,,,
41256,2002-04-15,,시브,,,23.5833,58.2833,15,,,,
41257,2002-04-15,,사마일,,,23.300,57.9333,414,,,,
41258,2002-04-15,,미나 술탄 카부스,,,23.6167,58.5667,4,,,,
41259,2007-01-01,,자발 삼스,,,23.1167,57.150,3009,,,,
41262,2002-04-15,,파후드,,,22.3333,56.4833,170,,,,
41263,2002-04-15,,바흐라,,,22.9833,57.300,589,,,,
41264,2002-04-15,,아담,,,22.3833,57.5167,285,,,,
41265,2002-04-15,,이브라,,,22.7333,58.500,469,,,,
41267,2002-04-15,,칼하트,,,22.650,59.400,12,,,,
41268,2002-04-15,,수르,,,22.5333,59.4667,14,,,,
41270,2007-01-01,,라스 알 하드,,,22.300,59.800,10,,,,
41275,2002-04-15,,콰른 아람,,,21.3667,57.050,139,,,,
41287,2007-01-01,,조바,,,20.850,58.250,46,,,,
41288,2002-04-15,,마시라,,,20.6667,58.900,19,,,,
41290,2007-01-01,,듀쿰,,,19.6167,57.6333,40,,,,
41295,2007-01-01,,얄로니,,,19.950,57.1167,153,,,,
41304,2002-04-15,,말뮬,,,18.1333,55.1667,269,,,,
41312,2002-04-15,,미나 살랄라,,,16.900,53.9167,33,,,,
41314,2002-04-15,,세무레이트,,,17.6667,54.0167,467,,,,
41315,2002-04-15,,퀘이룬 헤리티,,,17.250,54.0833,878,,,,
41316,2002-04-15,,살랄라,,,17.0333,54.0833,22,,,,
41391,2002-04-15,,하즈자히,,,15.8333,43.5833,,,,,
41396,2002-04-15,,시윤,,,15.9833,48.950,,,,,
41434,2002-04-15,,다말,,,14.5833,44.4167,,,,,
41437,2002-04-15,,아탁,,,14.5167,46.850,,,,,
41452,2002-04-15,,이브,,,14.000,44.3333,,,,,
41466,2002-04-15,,타이즈,,,13.6833,44.1333,1402,,,,
41480,2002-04-15,,아덴,,,12.8333,45.0333,3,,,,
41506,2002-04-15,,치트랄,,,35.850,71.8333,1499,,,,
41508,2002-04-15,,디르,,,35.200,71.850,1369,,,,
41515,2002-04-15,,드로쉬,,,35.5667,71.7833,1464,,,,
41523,2002-04-15,,사이두 샤리프,,,34.7333,72.350,950,,,,
41530,2002-04-15,,페샤와르,,,34.0167,71.5833,359,,,,
41535,2002-04-15,,카쿨,,,34.1833,73.250,1308,,,,
41536,2002-04-15,,발라코트,,,34.3833,73.350,980,,,,
41560,2002-04-15,,파라치너,,,33.8667,70.0833,1725,,,,
41565,2002-04-15,,체랏,,,33.8167,71.8833,1371,,,,
41571,2002-04-15,,이슬라마바드,,,33.6167,73.100,507,,,,
41573,2002-04-15,,머리,,,33.9167,73.3833,2126,,,,
41594,2002-04-15,,사르고다,,,32.050,72.6667,187,,,,
41598,2002-04-15,,젤룸,,,32.9333,73.7167,232,,,,
41599,2007-01-01,,스이알콧 인터네셔날 에어포트,,,32.5333,74.0333,,,,,
41600,2002-04-15,,시알코트,,,32.500,74.5333,255,,,,
41620,2002-04-15,,조브,,,31.350,69.4667,1405,,,,
41624,2002-04-15,,데라이스마일칸,,,31.8167,70.9167,172,,,,
41630,2002-04-15,,파이살라바드,,,31.4333,73.100,183,,,,
41636,2007-01-01,,쟝,,,31.2667,72.3167,,,,,
41640,2002-04-15,,라호르 시티,,,31.550,74.3333,214,,,,
41640,2002-04-15,,라호르,,,31.550,74.3333,214,,,,
41660,2002-04-15,,퀘타 ,,,30.250,66.8833,1587,,,,
41675,2002-04-15,,물탄,,,30.200,71.4333,122,,,,
41678,2002-04-15,,바하왈나가르,,,29.950,73.250,162,,,,
41685,2002-04-15,,바르한,,,29.8833,69.7167,1097,,,,
41696,2002-04-15,,칼라트,,,29.0333,66.5833,2015,,,,
41697,2002-04-15,,시비,,,29.550,67.8833,133,,,,
41700,2002-04-15,,바하왈푸르,,,29.400,71.7833,112,,,,
41710,2002-04-15,,녹 쿤디,,,28.8167,62.750,682,,,,
41712,2002-04-15,,달 반딘,,,28.8833,64.400,848,,,,
41715,2002-04-15,,자코바바드,,,28.300,68.4667,55,,,,
41718,2002-04-15,,콴푸르,,,28.650,70.6833,87,,,,
41725,2002-04-15,,로흐리,,,27.6667,68.900,67,,,,
41739,2002-04-15,,판즈거,,,26.9667,64.100,980,,,,
41744,2002-04-15,,쿠즈더,,,27.8333,66.6333,1231,,,,
41746,2002-04-15,,파드이단,,,26.850,68.1333,46,,,,
41749,2002-04-15,,나왑샤,,,26.250,68.3667,37,,,,
41756,2002-04-15,,지나위,,,25.0667,61.800,56,,,,
41759,2002-04-15,,파스니,,,25.2667,63.4833,4,,,,
41764,2002-04-15,,하이데라바드,,,25.3833,68.4167,28,,,,
41768,2002-04-15,,초어,,,25.5167,69.7833,5,,,,
41780,2002-04-15,,카라치,,,24.900,67.1333,21,,,,
41785,2002-04-15,,바딘,,,24.6333,68.900,10,,,,
41858,2002-04-15,,사이드푸르,,,25.750,88.9167,39,,,,
41859,2002-04-15,,랑푸르,,,25.7333,89.2333,33,,,,
41863,2002-04-15,,디나즈풀,,,25.650,88.6833,36,,,,
41883,2002-04-15,,복라,,,24.850,89.3667,18,,,,
41886,2002-04-15,,미멘싱,,,24.7167,90.4333,18,,,,
41891,2002-04-15,,실헤트,,,24.900,91.8833,34,,,,
41895,2002-04-15,,라지샤히,,,24.3667,88.700,17,,,,
41907,2002-04-15,,이스훌디,,,24.1333,89.050,13,,,,
41909,2002-04-15,,탄가일,,,24.250,89.9333,,,,,
41915,2002-04-15,,스리만갈,,,24.300,91.7333,22,,,,
41923,2002-04-15,,대카,,,23.7667,90.3833,8,,,,
41926,2002-04-15,,츄아단가,,,23.650,88.8167,,,,,
41929,2002-04-15,,파리드풀,,,23.600,89.850,8,,,,
41933,2002-04-15,,코밀리아,,,23.4333,91.1833,9,,,,
41936,2002-04-15,,제소레,,,23.1833,89.1667,6,,,,
41939,2002-04-15,,마다리풀,,,23.1667,90.1833,7,,,,
41941,2002-04-15,,챤드풀,,,23.2667,90.700,6,,,,
41943,2002-04-15,,페니,,,23.0333,91.4167,6,,,,
41946,2002-04-15,,샷크히라,,,22.7167,89.0833,4,,,,
41947,2002-04-15,,쿨나,,,22.7833,89.5333,3,,,,
41950,2002-04-15,,바리살,,,22.750,90.3667,3,,,,
41951,2002-04-15,,브홀라,,,22.6833,90.650,4,,,,
41953,2002-04-15,,마이즈디쿨트,,,22.8667,91.100,5,,,,
41958,2002-04-15,,몬그라,,,22.600,89.500,,,,,
41960,2002-04-15,,파튜악히아리,,,22.3333,90.3333,2,,,,
41963,2002-04-15,,하티아,,,22.4333,91.100,2,,,,
41964,2002-04-15,,산드아잎,,,22.4833,91.4333,2,,,,
41965,2002-04-15,,시타쿤두,,,22.5833,91.700,6,,,,
41966,2002-04-15,,란가마티,,,22.5333,92.200,63,,,,
41977,2002-04-15,,치타공 (암바간),,,22.350,91.8167,33,,,,
41978,2002-04-15,,치타공,,,22.2667,91.8167,4,,,,
41984,2002-04-15,,크헤푸파라,,,21.9833,90.2333,2,,,,
41989,2002-04-15,,쿠투브디아,,,21.8167,91.850,2,,,,
41992,2002-04-15,,콕스 바잘,,,21.4333,91.9333,2,,,,
41998,2002-04-15,,텍네프,,,20.8667,92.300,5,,,,
42027,2002-04-15,,스리나가르,,,34.0833,74.8333,1585,,,,
42044,2002-04-15,,콰지 군드,,,33.5833,75.0833,,,,,
42045,2002-04-15,,바니할,,,33.500,75.1667,1624,,,,
42056,2002-04-15,,잠무,,,32.6667,74.8333,366,,,,
42062,2002-04-15,,드할므사라,,,32.2667,76.3833,1211,,,,
42065,2002-04-15,,마날리,,,32.2667,77.1667,,,,,
42071,2002-04-15,,암리차르,,,31.6333,74.8667,229,,,,
42077,2002-04-15,,우나,,,31.4667,76.2667,365,,,,
42081,2002-04-15,,브훈탈,,,31.8333,77.1667,,,,,
42083,2002-04-15,,심라,,,31.100,77.1667,2205,,,,
42099,2002-04-15,,후디아나,,,30.8667,75.9333,255,,,,
42101,2002-04-15,,파티알라,,,30.3333,76.4667,249,,,,
42103,2002-04-15,,암발라,,,30.3833,76.7667,271,,,,
42111,2002-04-15,,데라둔,,,30.3167,78.0333,683,,,,
42114,2002-04-15,,테리,,,30.400,78.4833,,,,,
42123,2002-04-15,,간가나갈,,,29.9167,73.9167,176,,,,
42131,2002-04-15,,히사르,,,29.1667,75.7333,216,,,,
42137,2002-04-15,,칼날,,,29.700,77.0333,248,,,,
42147,2002-04-15,,묵테스와르 쿠마온,,,29.4667,79.650,2310,,,,
42148,2002-04-15,,판트나가르,,,29.0333,79.4667,233,,,,
42165,2002-04-15,,비카네르,,,28.000,73.300,223,,,,
42170,2002-04-15,,츄루,,,28.250,74.9167,290,,,,
42181,2002-04-15,,뉴 델리/파람,,,28.5667,77.1167,220,,,,
42182,2002-04-15,,뉴델리 사프다르정,,,28.5833,77.200,211,,,,
42182,2002-04-15,,뉴델리,,,28.5833,77.200,211,,,,
42189,2002-04-15,,바레일리,,,28.3667,79.400,167,,,,
42220,2002-04-15,,다시기아트,,,28.100,95.3833,155,,,,
42237,2002-04-15,,퍄로디,,,27.1333,72.3667,233,,,,
42255,2002-04-15,,알와르,,,27.500,76.5833,270,,,,
42258,2002-04-15,,바랏푸르,,,27.2167,77.500,175,,,,
42270,2002-04-15,,케리,,,27.900,80.800,146,,,,
42271,2002-04-15,,할도이,,,27.3833,80.1667,141,,,,
42273,2002-04-15,,바히라이치,,,27.5667,81.600,122,,,,
42296,2002-04-15,,칼림퐁,,,27.0667,88.4667,,,,,
42299,2002-04-15,,간그톡,,,27.3333,88.6167,1756,,,,
42309,2002-04-15,,노스 라킴푸르,,,27.2333,94.1167,101,,,,
42314,2002-04-15,,디브루거 모한바리,,,27.4833,95.0167,110,,,,
42328,2002-04-15,,자이살메르,,,26.900,70.9167,231,,,,
42339,2002-04-15,,조드푸르,,,26.300,73.0167,217,,,,
42343,2002-04-15,,아즈메르,,,26.450,74.6167,485,,,,
42348,2002-04-15,,자이푸르 생앤너,,,26.8167,75.800,385,,,,
42361,2002-04-15,,괄리오르,,,26.2333,78.250,205,,,,
42367,2002-04-15,,칸푸르/챠케리,,,26.400,80.400,123,,,,
42369,2002-04-15,,러크나우 아마우시,,,26.750,80.8833,122,,,,
42379,2002-04-15,,고라크푸르,,,26.750,83.3667,76,,,,
42393,2002-04-15,,수파울,,,26.1333,86.5833,,,,,
42398,2002-04-15,,실리구리,,,26.6333,88.3167,126,,,,
42399,2002-04-15,,잘파이구리,,,26.5333,88.7167,,,,,
42403,2002-04-15,,쿠키 베어,,,26.3333,89.4667,41,,,,
42404,2002-04-15,,두브리,,,26.0167,89.9833,35,,,,
42407,2002-04-15,,골파라,,,26.1833,90.6333,36,,,,
42410,2002-04-15,,가우하티,,,26.100,91.5833,47,,,,
42413,2002-04-15,,마즈밧,,,26.750,92.350,,,,,
42414,2002-04-15,,챠팔무키,,,26.200,92.5167,64,,,,
42415,2002-04-15,,테치퍼,,,26.6167,92.7833,77,,,,
42423,2002-04-15,,펫 조랏,,,26.750,94.200,,,,,
42435,2002-04-15,,발멜,,,25.750,71.3833,193,,,,
42441,2002-04-15,,에린푸라/자와이 담 사이트,,,25.0833,73.0833,294,,,,
42450,2002-04-15,,분디,,,25.450,75.6333,266,,,,
42452,2002-04-15,,코타,,,25.150,75.850,273,,,,
42460,2002-04-15,,다티아,,,25.6667,78.4667,227,,,,
42463,2002-04-15,,쟌지,,,25.450,78.6167,,,,,
42468,2002-04-15,,오라이,,,25.9833,79.500,140,,,,
42479,2002-04-15,,바라나시/바밧푸르,,,25.450,82.8667,81,,,,
42482,2002-04-15,,가지푸르,,,25.400,83.550,,,,,
42483,2002-04-15,,바라나시,,,25.300,83.0167,88,,,,
42484,2002-04-15,,발리아,,,25.750,84.1667,62,,,,
42492,2002-04-15,,파트나,,,25.600,85.100,51,,,,
42498,2002-04-15,,바갈푸르,,,25.2333,86.950,44,,,,
42500,2002-04-15,,풀네아,,,25.2667,87.4667,,,,,
42503,2002-04-15,,말다,,,25.0333,88.1333,26,,,,
42506,2002-04-15,,바룰기아트,,,25.2167,88.7833,,,,,
42515,2002-04-15,,체라푼지,,,25.250,91.7333,1312,,,,
42516,2002-04-15,,실롱,,,25.5667,91.8833,1598,,,,
42523,2002-04-15,,둠딩,,,25.750,93.1833,147,,,,
42539,2002-04-15,,데사,,,24.200,72.200,135,,,,
42540,2002-04-15,,몬트 아부,,,24.600,72.7167,1196,,,,
42542,2002-04-15,,우다이푸르 다부크,,,24.6167,73.8833,509,,,,
42557,2002-04-15,,라즈가리,,,24.000,76.7167,380,,,,
42559,2002-04-15,,구나,,,24.650,77.3167,477,,,,
42562,2002-04-15,,티캄가리,,,24.7667,78.8333,344,,,,
42567,2002-04-15,,키아주라호,,,24.9833,79.9167,217,,,,
42570,2002-04-15,,판나,,,24.7167,80.1667,350,,,,
42571,2002-04-15,,사트나,,,24.5667,80.8333,315,,,,
42574,2002-04-15,,레와,,,24.5333,81.300,298,,,,
42587,2002-04-15,,달통안지,,,24.050,84.0667,,,,,
42591,2002-04-15,,가야,,,24.750,84.950,110,,,,
42603,2002-04-15,,베리암포레,,,24.1333,88.2667,18,,,,
42619,2002-04-15,,실챠르,,,24.750,92.800,21,,,,
42623,2002-04-15,,임팔,,,24.6667,93.900,,,,,
42631,2002-04-15,,나리야,,,23.250,68.850,20,,,,
42634,2002-04-15,,부지 루드라마타,,,23.250,69.6667,78,,,,
42639,2002-04-15,,뉴 칸드라,,,23.000,70.2167,10,,,,
42647,2002-04-15,,아마다바드,,,23.0667,72.6333,55,,,,
42661,2002-04-15,,라트람,,,23.3167,75.050,484,,,,
42662,2002-04-15,,우자인,,,23.1833,75.7833,488,,,,
42667,2002-04-15,,보팔,,,23.2833,77.350,523,,,,
42671,2002-04-15,,사가르,,,23.850,78.750,550,,,,
42672,2002-04-15,,라이센,,,23.3167,77.8333,435,,,,
42674,2002-04-15,,다모히,,,23.8333,79.450,369,,,,
42675,2002-04-15,,자발푸르,,,23.200,79.950,391,,,,
